,GrLivArea,GarageCars,BsmtQual_Ex,BsmtFinType1_GLQ,TotalBsmtSF,RoofMatl_ClyTile,KitchenAbvGr,KitchenQual_Ex,Condition2_PosN,KitchenQual_Gd,OverallQual_10,LotArea,YearBuilt,YrSold,OverallQual_9,OverallQual_8,BsmtFinSF1,SaleType_New,Neighborhood_Crawfor,OverallQual_7,OverallCond_7,Neighborhood_NoRidge,BsmtExposure_Gd,OverallCond_8,OverallCond_6,OverallCond_9,Neighborhood_StoneBr,MSSubClass_160,Exterior1st_BrkFace,Neighborhood_NridgHt,Neighborhood_Somerst,RoofMatl_WdShngl,SaleCondition_Abnorml,PoolArea,LowQualFinSF,Functional_Maj1,Neighborhood_BrkSide,MSSubClass_120,Fireplaces,OverallCond_3,LotConfig_CulDSac,MasVnrArea,PoolQC_Fa,ScreenPorch,RoofMatl_Tar&Grv,OverallCond_4,Condition1_RRAe,Condition1_Artery,Street_Grvl,MSSubClass_180,BedroomAbvGr,MoSold,BsmtFinSF2,Foundation_CBlock,LandSlope_Sev,Neighborhood_Mitchel,Condition1_Feedr,Functional_Sev,Functional_Min1,Neighborhood_NPkVill,Functional_Min2,MSZoning_C (all),GarageArea,FireplaceQu_Ex,PoolQC_Gd,GarageType_2Types,Neighborhood_NWAmes,GarageCond_Not_Avail,Foundation_Wood,Neighborhood_Edwards,Heating_OthW,PoolQC_Ex,SaleType_Con,LandSlope_Mod,3SsnPorch,YearRemodAdd,Functional_Maj2,RoofMatl_Membran,Functional_Mod,LotShape_IR2,LotConfig_FR2,FullBath,BsmtExposure_Av,LandContour_Bnk,Utilities_NoSeWa,TotRmsAbvGrd,MasVnrType_BrkCmn,Foundation_BrkTil,MasVnrType_BrkFace,SaleCondition_Family,ExterCond_Gd,LandContour_Low,RoofMatl_Metal,SaleType_ConLD,BsmtFinType2_ALQ,Exterior2nd_Plywood,Exterior2nd_HdBoard,Neighborhood_SawyerW,MSSubClass_40,Neighborhood_BrDale,MSZoning_RM,WoodDeckSF,GarageQual_Ex,SalePrice
721,848,2,0,1,848,0,1,0,0,1,0,4426,2004,2010,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,169,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,0,143000
722,864,2,0,0,864,0,1,0,0,0,0,8120,1970,2009,0,0,191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124500
723,1470,1,0,0,941,0,1,0,0,0,0,8172,1954,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,1,0,0,0,0,0,1972,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
724,1698,3,1,1,1698,0,1,1,0,0,0,13286,2007,2009,1,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,340,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,1,0,0,0,0,0,2008,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,320000
725,864,2,0,0,864,0,1,0,0,1,0,6960,1970,2009,0,0,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,239,1,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96,0,120500
726,1680,2,0,1,880,0,1,0,0,1,0,21695,1988,2009,0,0,808,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,260,0,0,0,0,0,0,0,0,3,12,0,1,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,182,2007,0,0,0,0,0,2,0,0,0,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,292,0,222000
727,1232,2,0,1,1232,0,1,0,0,1,0,7314,2007,2009,0,0,724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,194500
728,1776,3,0,0,1584,0,2,0,0,0,0,11475,1958,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,0,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
729,1208,2,0,0,780,0,1,0,0,0,0,6240,1925,2009,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103000
730,1616,2,0,1,1595,0,1,0,0,1,0,5389,1995,2010,0,1,1180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,236500
731,1146,2,1,1,868,0,1,0,0,1,0,9590,2003,2007,0,0,786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,442,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,2,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160,0,187500
732,2031,2,0,0,1153,0,1,0,0,1,0,11404,1998,2008,0,0,252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192,0,222500
733,1144,1,0,0,864,0,1,0,0,0,0,10000,1961,2009,0,0,594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,1983,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,165,0,131400
734,948,1,0,0,948,0,1,0,0,0,0,8978,1968,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,147,0,108000
735,1768,2,0,0,880,0,1,0,0,0,0,10800,1914,2006,0,0,390,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163000
736,1040,2,0,0,0,0,2,0,0,0,0,8544,1950,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93500
737,1801,3,0,0,893,0,1,0,0,1,0,10463,2005,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239900
738,1200,0,0,1,1200,0,1,0,0,0,0,10800,1987,2009,0,0,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1988,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120,0,179000
739,1728,2,0,0,864,0,1,0,0,1,0,9313,2004,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,190000
740,1432,2,0,0,264,0,1,0,0,0,0,9600,1910,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,0,0,0,2,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,270,0,132000
741,912,1,0,1,912,0,1,0,0,1,0,6768,1961,2008,0,0,832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,1,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,168,0,142000
742,1349,2,0,0,1349,0,1,0,0,0,0,8450,2000,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,120,0,179000
743,1464,2,0,0,520,0,1,0,0,0,0,12886,1963,2009,0,0,444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,1,0,480,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,302,0,175000
744,1337,2,0,1,1337,0,1,0,0,1,0,5395,1993,2008,0,1,733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,168,1993,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,96,0,180000
745,2715,2,0,1,1142,0,1,0,0,1,0,8963,1976,2008,0,1,575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,289,0,0,0,0,0,0,0,0,4,7,80,1,0,0,0,0,0,0,0,0,831,0,0,0,1,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,3,0,0,0,11,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,299800
746,2256,2,0,1,952,0,1,0,0,1,0,8795,2000,2009,0,0,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,236000
747,2640,4,0,0,1240,0,1,0,0,1,0,11700,1880,2009,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,0,265979
748,1720,2,0,1,1720,0,1,0,0,1,0,10593,1996,2010,0,0,919,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,338,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240,0,260400
749,1529,1,0,0,0,0,1,0,0,0,0,8405,1945,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,1,0,0,0,0,0,1950,0,0,1,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,98000
750,1140,0,0,0,576,0,1,0,0,0,0,8800,1910,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2004,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,96500
751,1320,2,0,0,660,0,1,0,0,1,0,7750,2003,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2003,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162000
752,1494,2,0,1,1479,0,1,0,0,1,0,9236,1997,2006,0,0,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,168,0,217000
753,2098,3,0,0,1030,0,1,1,0,0,0,10240,2005,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,178,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192,0,275500
754,1026,2,0,1,1026,0,1,0,0,1,0,7930,1969,2009,0,0,439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,472,1,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171,0,156000
755,1471,2,0,1,729,0,1,0,0,0,0,3230,1999,2009,0,0,381,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172500
756,1768,2,0,1,866,0,1,0,0,1,0,10769,2007,2009,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,212000
757,1386,2,0,0,672,0,1,0,0,0,0,11616,1978,2010,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,328,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335,0,158900
758,1501,2,0,0,744,0,1,0,0,0,0,2280,1999,2008,0,0,549,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179400
759,2531,3,0,0,1318,0,1,0,0,1,0,12257,1995,2007,0,1,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,513,0,0,0,0,0,0,0,0,4,11,64,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,0,0,0,0,2,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,222,0,290000
760,864,1,0,0,864,0,1,0,0,0,0,9100,1959,2009,0,0,612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127500
761,1301,2,0,0,1145,0,1,0,0,0,0,6911,1924,2009,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,1,0,1,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100000
762,1547,2,0,1,756,0,1,0,0,1,0,8640,2009,2010,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,1,0,0,2009,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,215200
763,2365,3,0,1,1252,0,1,0,0,1,0,9430,1999,2009,0,1,1163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,673,0,180,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337000
764,1494,2,0,0,1494,0,1,1,0,0,0,9549,1995,2006,0,1,437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,216,0,0,0,0,0,0,2,4,1057,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270000
765,1506,2,0,0,1498,0,1,1,0,0,0,14587,2008,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,284,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264132
766,1714,2,0,1,980,0,1,0,0,0,0,10421,1988,2010,0,0,394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,496,0,0,0,1,0,0,0,0,0,0,0,0,1988,0,0,0,0,0,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,228,0,196500
767,1750,1,0,0,983,0,1,0,0,0,0,12508,1940,2008,0,0,660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,1,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,0,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,160000
768,1836,2,0,1,1860,0,1,0,0,1,0,9100,2004,2006,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,216837
769,3279,3,0,0,1650,0,1,1,0,0,0,53504,2003,2010,0,1,1416,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,603,0,210,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,1,0,2003,0,0,1,1,0,3,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,503,0,538000
770,858,2,0,1,858,0,1,0,0,0,0,7252,1982,2009,0,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,1982,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,134900
771,1220,2,0,0,836,0,1,0,0,0,0,8877,1951,2006,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,1,0,0,0,0,0,1951,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000
772,1117,2,0,0,1029,0,1,0,0,0,0,7819,1976,2010,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,127,1,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,1,0,0,0,0,0,1976,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144,0,107000
773,912,1,0,0,912,0,1,0,0,0,0,10150,1958,2007,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,0,1,0,0,1,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114500
774,1973,3,0,0,1935,0,1,0,0,1,0,14226,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,375,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,2,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,315,0,395000
775,1204,2,1,1,1204,0,1,0,0,0,0,4500,1998,2009,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,320,0,0,0,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0,1,2,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162000
776,1614,3,0,1,1614,0,1,0,0,1,0,11210,2005,2006,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,2,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,144,0,221500
777,894,2,0,0,864,0,1,0,0,0,0,13350,1974,2006,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1974,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,241,0,142500
778,2020,2,0,0,0,0,2,0,0,0,0,8400,1977,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,320,0,0,0,0,0,0,0,0,4,10,0,0,0,0,1,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,2,0,0,0,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,144000
779,1004,2,0,1,975,0,1,0,0,0,0,10530,1977,2006,0,0,975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,2,5,0,1,0,1,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
